disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh,id
2214,1998-06-27T00:00:00.000Z,WITHLACOOTCHEE FIRE COMPLEX,1998-06-27T00:00:00.000Z,1998-06-27T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-27T00:00:00.000Z,592d8b92696e6d991c9fb370df3c9dfd,2018-03-09T18:42:01.450Z,5aa2d579cb4f0f7020b178be
2221,1998-07-23T00:00:00.000Z,ELM BRANCH FIRE,1998-07-23T00:00:00.000Z,1998-07-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,bc45101c362e802e297602f48241fd2a,2018-03-09T18:42:01.437Z,5aa2d579cb4f0f7020b178a9
2224,1998-07-26T00:00:00.000Z,LIVE OAK FIRE,1998-07-26T00:00:00.000Z,1998-07-28T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,60b3486af4dd8580879a25170eaf28dd,2018-03-09T18:42:01.453Z,5aa2d579cb4f0f7020b178c3
2210,1998-06-20T00:00:00.000Z,PERRY FIRE,1998-06-20T00:00:00.000Z,1998-06-21T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-13T00:00:00.000Z,2003-05-19T00:00:00.000Z,2000-07-20T00:00:00.000Z,bb337c9b4857139489a26a8d6db1f4e6,2018-03-09T18:42:01.440Z,5aa2d579cb4f0f7020b178ae
2216,1998-06-29T00:00:00.000Z,CASH JOHNSON FIRE ,1998-06-29T00:00:00.000Z,1998-07-01T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,3c1cfd19e0c82876c7843c1d8692c90c,2018-03-09T18:42:01.438Z,5aa2d579cb4f0f7020b178ac
1228,1998-06-30T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-06-17T00:00:00.000Z,1998-08-17T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Severe Storm(s),1998-07-01T00:00:00.000Z,2006-08-01T00:00:00.000Z,2006-07-20T00:00:00.000Z,24ee0a435434ca830737d1b33f1aa5f5,2018-03-09T18:42:01.443Z,5aa2d579cb4f0f7020b178b3
1234,1998-07-22T00:00:00.000Z,"SEVERE STORMS AND TORNADOES, AND FLOODING",1998-06-11T00:00:00.000Z,1998-07-07T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Severe Storm(s),1998-07-23T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-03-18T00:00:00.000Z,a5766179463b08e04db33195d69a3a86,2018-03-09T18:42:01.442Z,5aa2d579cb4f0f7020b178b1
1221,1998-06-12T00:00:00.000Z,FLOODING,1998-05-28T00:00:00.000Z,1998-06-03T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Flood,1998-06-16T00:00:00.000Z,2003-10-16T00:00:00.000Z,2003-10-02T00:00:00.000Z,6160a2829557b7784253296a84b462ba,2018-03-09T18:42:01.446Z,5aa2d579cb4f0f7020b178b8
2207,1998-06-19T00:00:00.000Z,WACCASSA FIRE COMPLEX,1998-06-19T00:00:00.000Z,1998-06-19T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-19T00:00:00.000Z,95e4ffc6316aa663449d6360bdb7a05f,2018-03-09T18:42:01.445Z,5aa2d579cb4f0f7020b178b6
1229,1998-07-01T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-06-26T00:00:00.000Z,1998-07-27T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm(s),1998-07-01T00:00:00.000Z,2006-04-17T00:00:00.000Z,2006-03-15T00:00:00.000Z,288b3a7af5af529ca197be151d7ae21f,2018-03-09T18:42:01.449Z,5aa2d579cb4f0f7020b178bd
2220,1998-07-22T00:00:00.000Z,CITY LAKE FIRE,1998-07-15T00:00:00.000Z,1998-07-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,cddbdb5ef17765c61b35d58252a4dbfb,2018-03-09T18:42:01.448Z,5aa2d579cb4f0f7020b178bb
2229,1998-07-31T00:00:00.000Z,ROCKY BRANCH FIRE,1998-07-31T00:00:00.000Z,1998-08-01T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,d94ae15f95e681f33a1aed499e31affc,2018-03-09T18:42:01.452Z,5aa2d579cb4f0f7020b178c2
1239,1998-08-26T00:00:00.000Z,TROPICAL STORM CHARLEY,1998-08-22T00:00:00.000Z,1998-08-31T00:00:00.000Z,Major Disaster,TX,Texas                         ,Severe Storm(s),1998-08-26T00:00:00.000Z,2006-05-02T00:00:00.000Z,2006-03-24T00:00:00.000Z,8e86f49a8ca38549f4fb5769efbde10c,2018-03-09T18:42:01.451Z,5aa2d579cb4f0f7020b178c0
2225,1998-07-28T00:00:00.000Z,WA - CLEVELAND FIRE - 07/28/98,1998-07-28T00:00:00.000Z,1998-07-31T00:00:00.000Z,Fire Suppression,WA,Washington                    ,Fire,1999-12-14T00:00:00.000Z,2003-01-08T00:00:00.000Z,2002-12-20T00:00:00.000Z,34df1f52792b98e0d409e4a56955a4a1,2018-03-09T18:42:01.436Z,5aa2d579cb4f0f7020b178a8
3127,1998-06-23T00:00:00.000Z,FIRE,1998-06-04T00:00:00.000Z,1998-11-03T00:00:00.000Z,Emergency,TX,Texas                         ,Fire,1998-07-07T00:00:00.000Z,2003-03-25T00:00:00.000Z,2001-02-01T00:00:00.000Z,ee68d6539590683801a3b3c5b4186771,2018-03-09T18:42:01.439Z,5aa2d579cb4f0f7020b178ad
2217,1998-07-02T00:00:00.000Z,PARK LAKE FIRE,1998-07-02T00:00:00.000Z,1998-07-03T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,148b2dbd86094825c95288361084d4e2,2018-03-09T18:42:01.442Z,5aa2d579cb4f0f7020b178b2
2202,1998-06-18T00:00:00.000Z,PARADISE FIRE ,1998-06-22T00:00:00.000Z,1998-06-18T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-06-25T00:00:00.000Z,2003-05-07T00:00:00.000Z,2000-07-20T00:00:00.000Z,66b8166a0cd40ddade1d5137d765fbf9,2018-03-09T18:42:01.445Z,5aa2d579cb4f0f7020b178b7
3128,1998-07-02T00:00:00.000Z,EXTREME FIRE HAZARDS,1998-06-29T00:00:00.000Z,1998-10-15T00:00:00.000Z,Emergency,NM,New Mexico                    ,Fire,1998-07-06T00:00:00.000Z,2003-03-25T00:00:00.000Z,1999-06-29T00:00:00.000Z,456046c1d9ca180477b49144dbf28ab5,2018-03-09T18:42:01.448Z,5aa2d579cb4f0f7020b178bc
2234,1998-08-03T00:00:00.000Z,NORTH PACIFIC FIRE,1998-08-03T00:00:00.000Z,1998-08-03T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-11-20T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,a3d0813d833dc47d694113468e8f706c,2018-03-09T18:42:01.451Z,5aa2d579cb4f0f7020b178c1
2201,1998-06-16T00:00:00.000Z,JACKSONVILLE FIRE COMPLEX,1998-06-16T00:00:00.000Z,1998-06-16T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-06-18T00:00:00.000Z,2006-07-28T00:00:00.000Z,2006-07-14T00:00:00.000Z,38afc9970a0b3917aff06e579f001a30,2018-03-09T18:42:01.466Z,5aa2d579cb4f0f7020b178c4
2208,1998-06-20T00:00:00.000Z,BUNNELLE FIRE COMPLEX,1998-06-20T00:00:00.000Z,1998-06-20T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-20T00:00:00.000Z,3ebbe68afd03b63b746e59b8911c26aa,2018-03-09T18:42:01.468Z,5aa2d579cb4f0f7020b178c7
1220,1998-06-15T00:00:00.000Z,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02T00:00:00.000Z,1998-07-18T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Flood,1998-06-16T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-08-01T00:00:00.000Z,0bdf74c78204a1205476cffb0348f692,2018-03-09T18:42:01.469Z,5aa2d579cb4f0f7020b178c9
1235,1998-07-23T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-07-13T00:00:00.000Z,1998-07-28T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Severe Storm(s),1998-07-23T00:00:00.000Z,2007-06-15T00:00:00.000Z,2007-05-29T00:00:00.000Z,acdde0425719de8f2cf3a3d44e3733a6,2018-03-09T18:42:01.471Z,5aa2d579cb4f0f7020b178cc
1230,1998-07-02T00:00:00.000Z,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13T00:00:00.000Z,1998-07-15T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Flood,1999-07-29T00:00:00.000Z,2007-01-19T00:00:00.000Z,2007-01-08T00:00:00.000Z,a0d570bd7c554337df93004d68acd239,2018-03-09T18:42:01.472Z,5aa2d579cb4f0f7020b178ce
2209,1998-06-20T00:00:00.000Z,SUWANEE FIRE COMPLEX,1998-06-20T00:00:00.000Z,1998-06-20T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-20T00:00:00.000Z,af8b776f71d97fb08d1478214fc83aac,2018-03-09T18:42:01.474Z,5aa2d579cb4f0f7020b178d1
1222,1998-06-16T00:00:00.000Z,SEVERE STORMS AND TORNADOES,1998-05-31T00:00:00.000Z,1998-06-02T00:00:00.000Z,Major Disaster,NY,New York                      ,Severe Storm(s),1998-06-17T00:00:00.000Z,2004-06-07T00:00:00.000Z,2004-05-26T00:00:00.000Z,fdc57980c06bd5fe6c0160ed57a68079,2018-03-09T18:42:01.475Z,5aa2d579cb4f0f7020b178d3
2226,1998-07-29T00:00:00.000Z,BEAR MOUNTAIN FIRE COMPLEX  (MC CURTAIN),1998-07-29T00:00:00.000Z,1998-08-15T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1998-11-20T00:00:00.000Z,2003-02-28T00:00:00.000Z,2001-02-01T00:00:00.000Z,f8644d9fe8cd9b4081593ef5d9a00c8f,2018-03-09T18:42:01.477Z,5aa2d579cb4f0f7020b178d6
2219,1998-07-12T00:00:00.000Z,MAZAMEC FIRE,1998-07-12T00:00:00.000Z,1998-07-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,79df9e59bc7c2f421cfee800a88a28f6,2018-03-09T18:42:01.478Z,5aa2d579cb4f0f7020b178d8
1226,1998-06-24T00:00:00.000Z,SEVERE STORMS,1998-05-29T00:00:00.000Z,1998-05-31T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Severe Storm(s),1998-06-24T00:00:00.000Z,2008-05-27T00:00:00.000Z,2008-05-13T00:00:00.000Z,3a7e1d6700152b50fa8a32f4e2e3c1da,2018-03-09T18:42:01.480Z,5aa2d579cb4f0f7020b178db
2206,1998-06-19T00:00:00.000Z,SAN PEDRO DAY FIRE,1998-06-19T00:00:00.000Z,1998-06-19T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-19T00:00:00.000Z,2d98120ed707c2f6e54a863a6501e4b6,2018-03-09T18:42:01.481Z,5aa2d579cb4f0f7020b178dd
2198,1998-05-11T00:00:00.000Z,CAMP WOOD HILLS FIRE,1998-05-10T00:00:00.000Z,1998-05-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-05-13T00:00:00.000Z,2003-05-07T00:00:00.000Z,1999-06-28T00:00:00.000Z,75fe44ade03f769f6ed29b0f01c730f3,2018-03-09T18:42:01.483Z,5aa2d579cb4f0f7020b178e0
1217,1998-05-08T00:00:00.000Z,SEVERE WINTER STORM,1998-03-09T00:00:00.000Z,1998-03-12T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Severe Storm(s),1998-05-08T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-03-17T00:00:00.000Z,cf07a980c6ae3a0c088bbd70ab77df4a,2018-03-09T18:42:01.467Z,5aa2d579cb4f0f7020b178c6
3125,1998-04-22T00:00:00.000Z,"TORNADOES, FLOODING HIGH WINDS",1998-04-16T00:00:00.000Z,1998-04-16T00:00:00.000Z,Emergency,AR,Arkansas                      ,Tornado,1998-04-28T00:00:00.000Z,2001-09-09T00:00:00.000Z,2000-01-04T00:00:00.000Z,ab10bf4b8f11dde41ddd2fabc16a6743,2018-03-09T18:42:01.470Z,5aa2d579cb4f0f7020b178cb
1225,1998-06-23T00:00:00.000Z,"SEVERE STORMS, STRAIGHT LINE WINDS, AND TORNADOES",1998-05-15T00:00:00.000Z,1998-06-28T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Tornado,1998-06-24T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-30T00:00:00.000Z,c2376ea8daff0b7c79b656edd24e9c1a,2018-03-09T18:42:01.473Z,5aa2d579cb4f0f7020b178d0
1216,1998-04-29T00:00:00.000Z,"SEVERE STORMS, TORNADOES,AND FLOODING",1998-04-16T00:00:00.000Z,1998-05-10T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm(s),1998-04-29T00:00:00.000Z,2009-03-13T00:00:00.000Z,2009-02-27T00:00:00.000Z,89114cd101326a6ae6d1028c6ea12050,2018-03-09T18:42:01.476Z,5aa2d579cb4f0f7020b178d5
1227,1998-06-30T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",1998-06-24T00:00:00.000Z,1998-07-05T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Severe Storm(s),1998-07-01T00:00:00.000Z,2006-06-22T00:00:00.000Z,2006-06-08T00:00:00.000Z,c0ea261cd83136f6fb60c6aee3e2d77f,2018-03-09T18:42:01.479Z,5aa2d579cb4f0f7020b178da
2200,1998-06-08T00:00:00.000Z,"PALM COAST 98 FIRE COMPLEX   (ST.JOHNS, SEMINOLE & FLAGER",1998-06-06T00:00:00.000Z,1998-06-06T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-06-09T00:00:00.000Z,2002-03-06T00:00:00.000Z,2002-02-07T00:00:00.000Z,7852c853c20bea1712906cb9d73fd544,2018-03-09T18:42:01.467Z,5aa2d579cb4f0f7020b178c5
3126,1998-06-09T00:00:00.000Z,DEBRUCE GRAIN ELEVATOR EXPLOSION  (SEDGWICK CTY),1998-06-08T00:00:00.000Z,1998-06-08T00:00:00.000Z,Emergency,KS,Kansas                        ,Other,1998-06-09T00:00:00.000Z,2003-10-09T00:00:00.000Z,2003-09-30T00:00:00.000Z,0aa612c3e1e87469b2c564452db3007a,2018-03-09T18:42:01.483Z,5aa2d579cb4f0f7020b178df
1218,1998-06-01T00:00:00.000Z,"FLOODING, SEVERE STORMS, TORNADOES",1998-04-25T00:00:00.000Z,1998-06-22T00:00:00.000Z,Major Disaster,SD,South Dakota                  ,Flood,1998-06-01T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-08-25T00:00:00.000Z,32cbdd75cc442c7a25f47688743a3e8a,2018-03-09T18:42:01.470Z,5aa2d579cb4f0f7020b178ca
2215,1998-06-28T00:00:00.000Z,ORLANDO FIRE COMPLEX,1998-06-28T00:00:00.000Z,1998-06-28T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-28T00:00:00.000Z,847c4e78e5d535505c64fa9e385efd6e,2018-03-09T18:42:01.473Z,5aa2d579cb4f0f7020b178cf
1219,1998-06-08T00:00:00.000Z,"SEVERE STORMS, TORNADOES,AND FLOODING",1998-05-31T00:00:00.000Z,1998-06-02T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Severe Storm(s),1998-06-09T00:00:00.000Z,2006-08-16T00:00:00.000Z,2006-08-07T00:00:00.000Z,e86e0428ffaf8e72f5cddfc741954976,2018-03-09T18:42:01.476Z,5aa2d579cb4f0f7020b178d4
2203,1998-06-18T00:00:00.000Z,COUNTY LINE FIRE,1998-06-18T00:00:00.000Z,1998-06-18T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-06-25T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-18T00:00:00.000Z,b8883bf3350fde7431eb3d154d1ab565,2018-03-09T18:42:01.468Z,5aa2d579cb4f0f7020b178c8
1232,1998-07-02T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-06-13T00:00:00.000Z,1998-07-01T00:00:00.000Z,Major Disaster,ME,Maine                         ,Severe Storm(s),1998-07-06T00:00:00.000Z,2005-04-29T00:00:00.000Z,2005-04-19T00:00:00.000Z,6dd544c98ebe33f62ff4f35589870f35,2018-03-09T18:42:01.479Z,5aa2d579cb4f0f7020b178d9
1233,1998-07-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-06-25T00:00:00.000Z,1998-07-10T00:00:00.000Z,Major Disaster,NY,New York                      ,Severe Storm(s),1998-07-08T00:00:00.000Z,2005-01-04T00:00:00.000Z,2004-12-08T00:00:00.000Z,818dea20f79e58f2c28cdba89062ecba,2018-03-09T18:42:01.471Z,5aa2d579cb4f0f7020b178cd
1223,1998-06-18T00:00:00.000Z,EXTREME FIRE HAZARD,1998-05-25T00:00:00.000Z,1998-07-22T00:00:00.000Z,Major Disaster,FL,Florida                       ,Fire,1998-06-19T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-06-21T00:00:00.000Z,19fac97ec4ba8f12c962f63593b1312c,2018-03-09T18:42:01.482Z,5aa2d579cb4f0f7020b178de
2204,1998-06-19T00:00:00.000Z,RACE TRACK - WALDO FIRE,1998-06-19T00:00:00.000Z,1998-06-19T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-19T00:00:00.000Z,71013811bb103a694ded760f6de0dd73,2018-03-09T18:42:01.474Z,5aa2d579cb4f0f7020b178d2
2222,1998-07-23T00:00:00.000Z,BRAZELINE FIRE,1998-07-23T00:00:00.000Z,1998-07-25T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1998-08-18T00:00:00.000Z,2003-05-29T00:00:00.000Z,2000-07-20T00:00:00.000Z,03de48c930aa8fbc77f51f937e81ae01,2018-03-09T18:42:01.478Z,5aa2d579cb4f0f7020b178d7
2211,1998-06-21T00:00:00.000Z,CHIPPOLA RIVER DISTRICT-GULF COUNTY-DEPOT CREEK FIRE,1998-06-21T00:00:00.000Z,1998-06-21T00:00:00.000Z,Fire Suppression,FL,Florida                       ,Fire,1998-08-13T00:00:00.000Z,2003-05-29T00:00:00.000Z,1998-06-21T00:00:00.000Z,fabf4c860e3538780bddcddf226627dd,2018-03-09T18:42:01.481Z,5aa2d579cb4f0f7020b178dc
2197,1998-03-22T00:00:00.000Z,GUAM TIYAN TOTO FIRE COMPLEX,1998-03-20T00:00:00.000Z,1998-03-20T00:00:00.000Z,Fire Suppression,GU,Guam                          ,Fire,1998-03-23T00:00:00.000Z,2003-05-07T00:00:00.000Z,1999-07-29T00:00:00.000Z,fe61fa1f1f5854e98b114995c539f452,2018-03-09T18:42:01.713Z,5aa2d579cb4f0f7020b178e1
1204,1998-02-12T00:00:00.000Z,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1998-02-02T00:00:00.000Z,1998-02-04T00:00:00.000Z,Major Disaster,FL,Florida                       ,Severe Storm(s),1998-02-12T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-15T00:00:00.000Z,620386797b04bf9807f40fc97afe67c6,2018-03-09T18:42:01.716Z,5aa2d579cb4f0f7020b178e3
1213,1998-04-03T00:00:00.000Z,SEVERE DROUGHT,1998-01-25T00:00:00.000Z,1998-06-30T00:00:00.000Z,Major Disaster,FM,Federated States of Micronesia,Drought,1998-04-07T00:00:00.000Z,2010-01-29T00:00:00.000Z,2010-01-20T00:00:00.000Z,ada69a6ee256fa6efc431d9638fe779e,2018-03-09T18:42:01.718Z,5aa2d579cb4f0f7020b178e5
1208,1998-03-09T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-03-07T00:00:00.000Z,1998-03-21T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm(s),1998-03-10T00:00:00.000Z,2008-01-15T00:00:00.000Z,2007-08-28T00:00:00.000Z,0302ee0d03dbfc7ab1ba57f96858eca0,2018-03-09T18:42:01.715Z,5aa2d579cb4f0f7020b178e2
2196,1998-03-16T00:00:00.000Z,LEILANI ESTATES SUBDIVISION FIRE   (HAWAII CO),1998-03-14T00:00:00.000Z,1998-03-14T00:00:00.000Z,Fire Suppression,HI,Hawaii,Fire,1998-03-17T00:00:00.000Z,1998-06-25T00:00:00.000Z,,506803a1e76666a9d2a3686c2cfbd1a7,2019-10-10T20:03:54.328Z,5aa2d579cb4f0f7020b178e6
2195,1998-02-18T00:00:00.000Z,HAWAIIAN BEACHES SUBDIVISION FIRE,1998-02-16T00:00:00.000Z,1998-02-16T00:00:00.000Z,Fire Suppression,HI,Hawaii                        ,Fire,1998-02-19T00:00:00.000Z,2003-05-07T00:00:00.000Z,1999-07-22T00:00:00.000Z,9c7e2e91b10a6aee4a4cf4e278e1c4f6,2018-03-09T18:42:01.719Z,5aa2d579cb4f0f7020b178e7
1199,1998-01-15T00:00:00.000Z,"SEVERE ICE STORM, RAINS AND HIGH WINDS",1998-01-07T00:00:00.000Z,1998-01-25T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Severe Storm(s),1998-01-15T00:00:00.000Z,2006-05-12T00:00:00.000Z,2006-04-25T00:00:00.000Z,ce9430ad9b337381953ad2cd60ba3213,2018-03-09T18:42:01.717Z,5aa2d579cb4f0f7020b178e4
1194,1997-12-24T00:00:00.000Z,SUPER TYPHOON PAKA,1997-12-16T00:00:00.000Z,1997-12-17T00:00:00.000Z,Major Disaster,MP,Northern Mariana Islands      ,Typhoon,1997-12-29T00:00:00.000Z,2012-03-20T00:00:00.000Z,2012-03-19T00:00:00.000Z,4d6f7c8207745f04f6abb51ea4a78408,2018-03-09T18:42:01.724Z,5aa2d579cb4f0f7020b178e8
1189,1997-09-23T00:00:00.000Z,SEVERE STORMS AND FLOODING,1997-08-20T00:00:00.000Z,1997-08-21T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm(s),1997-09-23T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-08-31T00:00:00.000Z,e0464942ab962896a972949d06c8c4d4,2018-03-09T18:42:01.724Z,5aa2d579cb4f0f7020b178e9
1172,1997-04-02T00:00:00.000Z,"HEAVY RAINS, SNOW MELT, FLOODING, LAND & MUD SLIDES",1997-03-18T00:00:00.000Z,1997-03-28T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,1997-04-03T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-08-25T00:00:00.000Z,9b7005a575ffe854344041be31e98b8c,2018-03-09T18:42:01.727Z,5aa2d579cb4f0f7020b178ed
1168,1997-03-07T00:00:00.000Z,"HEAVY & WIND DRIVEN RAIN, HIGH WINDS,FLOODING,SLIDES",1997-02-28T00:00:00.000Z,1997-03-15T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1997-03-10T00:00:00.000Z,2006-12-21T00:00:00.000Z,2006-12-08T00:00:00.000Z,fa698d15485c720c92325e8dae6584ca,2018-03-09T18:42:01.728Z,5aa2d579cb4f0f7020b178ee
1207,1998-03-03T00:00:00.000Z,SEVERE WINTER STORM,1998-02-04T00:00:00.000Z,1998-02-06T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm(s),1998-03-04T00:00:00.000Z,2009-03-13T00:00:00.000Z,2009-02-27T00:00:00.000Z,b0af56eb7a7830caf4f3ec53e02813e3,2018-03-09T18:42:01.731Z,5aa2d579cb4f0f7020b178f2
1203,1998-02-09T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,Major Disaster,CA,California                    ,Severe Storm(s),1998-02-10T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-07-22T00:00:00.000Z,b6d02f8454f225f0393891eb500ad954,2018-03-09T18:42:01.732Z,5aa2d579cb4f0f7020b178f3
1200,1998-01-15T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-01-07T00:00:00.000Z,1998-02-12T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Severe Storm(s),1998-01-16T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-08-25T00:00:00.000Z,334783d0b06e3549699f608a81e80f3e,2018-03-09T18:42:01.735Z,5aa2d579cb4f0f7020b178f7
1186,1997-08-01T00:00:00.000Z,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28T00:00:00.000Z,1997-08-12T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Flood,1997-08-04T00:00:00.000Z,2010-06-08T00:00:00.000Z,2010-06-01T00:00:00.000Z,328e390cfec3f4fa96dee69526b4f4a1,2018-03-09T18:42:01.725Z,5aa2d579cb4f0f7020b178ea
1162,1997-03-02T00:00:00.000Z,SEVERE STORMS AND TORNADOES,1997-03-01T00:00:00.000Z,1997-03-04T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm(s),1997-03-03T00:00:00.000Z,2014-04-07T00:00:00.000Z,2014-04-02T00:00:00.000Z,01ddb7962c0d279d584c819f9a326bf8,2018-03-09T18:42:01.729Z,5aa2d579cb4f0f7020b178ef
1177,1997-06-13T00:00:00.000Z,"SEVERE STORMS, SNOWMELT, LAND/MUD SLIDES, FLOODING",1997-03-14T00:00:00.000Z,1997-06-30T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Severe Storm(s),1997-06-16T00:00:00.000Z,2003-05-15T00:00:00.000Z,2003-05-08T00:00:00.000Z,2d17fb26f5336031c30762c9a349ff84,2018-03-09T18:42:01.727Z,5aa2d579cb4f0f7020b178ec
1211,1998-03-22T00:00:00.000Z,"SEVERE STORMS TORNADOES, AND FLOODING",1998-03-20T00:00:00.000Z,1998-04-01T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Severe Storm(s),1998-03-23T00:00:00.000Z,2004-02-03T00:00:00.000Z,2004-01-20T00:00:00.000Z,6442461b3605bb730ec3f16dd5acc5f1,2018-03-09T18:42:01.731Z,5aa2d579cb4f0f7020b178f1
1212,1998-04-01T00:00:00.000Z,TORNADOES AND SEVERE STORMS,1998-03-29T00:00:00.000Z,1998-03-29T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Tornado,1998-04-02T00:00:00.000Z,2010-05-12T00:00:00.000Z,2010-05-07T00:00:00.000Z,db3d23342d928442cb62f136a14e7220,2018-03-09T18:42:01.733Z,5aa2d579cb4f0f7020b178f4
